Ann‚e faits;Montant total;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2020;58,00 ?;08-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue G‚n‚ral Merjay, F2 1160 AUDERGHEM
2020;58,00 ?;08-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue du Vieux Moulin, 57 1160 AUDERGHEM
2020;58,00 ?;08-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue des Paysagistes , 1160 AUDERGHEM
2020;116,00 ?;08-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2020;58,00 ?;08-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;St-Juliaanskerklaan 18, 1160 AUDERGHEM
2020;58,00 ?;08-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;de Beaulieulaan, 33 1160 AUDERGHEM
2020;58,00 ?;08-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue de Beaulieu, 25 1160 AUDERGHEM
2020;0,00 ?;08-01-20;Administrative;Fran‡ais;Code de la route;16;All‚e des Colzas 25, 1160 AUDERGHEM
2020;0,00 ?;08-01-20;Administrative;Fran‡ais;Code de la route;44;Rue Emile Idiers F47, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Emile Idiersstraat 21, 1160 OUDERGEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 19, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 1, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;27.5.1;Edouard Henrardstraat F2, 1160 OUDERGEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Place F‚lix Govaert Pkg, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;Code de la route;27.5.1;Avenue des H‚ros 10, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;Code de la route;27.5.1;Rue Antonius Dewinter 36, 1160 AUDERGHEM
2020;116,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Daniel Boon 49, 1160 AUDERGHEM
2020;116,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain 278, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2020;150,00 ?;09-01-20;Mixte;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;120;Avenue Charles Schaller 87, 1160 AUDERGHEM
2020;0,00 ?;09-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain 280, 1160 AUDERGHEM
2020;58,00 ?;09-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Invalidenlaan 214-216, 1160 OUDERGEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 14, 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers F1, 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;Code de la route;25.1.10ø;Rue Jules Cockx 11, 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 11 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;Code de la route;25.1.10ø;Rue Jules Cockx 11, 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx 11, 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue du Gardon 43, 1160 AUDERGHEM
2020;116,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Rue des Pˆcheries 38, 1160 AUDERGHEM
2020;0,00 ?;10-01-20;Administrative;Fran‡ais;Code de la route;44;Boulevard du Souverain 187, 1160 AUDERGHEM
2020;116,00 ?;10-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Vorstlaan 187, 1160 OUDERGEM
2020;116,00 ?;10-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø + 24.al.1;Boulevard du Souverain 187, 1160 AUDERGHEM
2020;350,00 ?;10-01-20;Administrative;Fran‡ais;AUDERGHEM-RGP;44;Rue Emile Idiers 18, 1160 AUDERGHEM
2020;116,00 ?;11-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue de la Vignette, 242 1160 AUDERGHEM
2020;116,00 ?;11-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Jean Van Horenbeeck, 174 1160 AUDERGHEM
2020;58,00 ?;11-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Volontaires,  1160 AUDERGHEM
2020;58,00 ?;11-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place Edouard Pinoy , 1160 AUDERGHEM
2020;58,00 ?;11-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Henri de BrouckŠrelaan, 66 1160 AUDERGHEM
2020;58,00 ?;11-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Henri de BrouckŠrelaan, 60 1160 AUDERGHEM
2020;58,00 ?;11-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Henri de BrouckŠrelaan, 72 1160 AUDERGHEM
2020;116,00 ?;11-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Railwaystraat 6, 1160 AUDERGHEM
2020;58,00 ?;11-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue Roger Hainaut, 10 1160 AUDERGHEM
2020;58,00 ?;12-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;105;Boulevard du Souverain, 300 1160 AUDERGHEM
2020;58,00 ?;12-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;105;Vorstlaan, 300 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Boulevard des Invalides 16, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue des Meuniers 9, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue des Meuniers 78, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue Auguste Oleffe 13, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue Auguste Oleffe 38, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue des Meuniers 96, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Avenue des Meuniers 104, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue Louis Clesse 21, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.1;Rue Maurice Charlent 52, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Armand Swevers 26, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Av. Louis Dehoux,  1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;Code de la route;24.al.1.7ø;Avenue Louis Clesse , 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 8 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 8 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq 6, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue de l'AmblŠve F 47, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Vriendschapsplein, F 1 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Rue des Trois Ponts 50, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Volontaires , 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Vrijwilligerslaan 51, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1434, 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1414 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1412 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, F 1355 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue Joseph Chaudron, 120 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 9 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue de Beaulieu 33, 1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre,  1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Waverse steenweg,  1160 AUDERGHEM
2020;116,00 ?;13-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre,  1160 AUDERGHEM
2020;58,00 ?;13-01-20;Stationnement;N‚erlandais;Code de la route;27bis;Emile Idiersstraat 18, 1160 OUDERGEM
2020;175,00 ?;13-01-20;Administrative;Fran‡ais;AUDERGHEM-RGP;52;Avenue de l'Eglise St-Julien 8, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Valduc, 348 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx 11, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Place Edouard Pinoy, 8 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx 11, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 11 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 11 1160 AUDERGHEM
2020;116,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue de la Vignette 225, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue du Paepedelle , 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue du Paepedelle , 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue de l'AmblŠve F 47, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F 12 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F 8 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Volontaires,  1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue G. E. Lebon, 132 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;Code de la route;70.2.1.1ø;Avenue du Parc de Woluwe ht ARA, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Jean Van Horenbeecklaan, F 168 1160 AUDERGHEM
2020;116,00 ?;14-01-20;Stationnement;Fran‡ais;Code de la route;24.al.1.4ø;Avenue Daniel Boon 73, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Jol‚laan, 30 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue Joseph Borl‚,  1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1850 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1850 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, F 1850 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1850 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.9ø;DrŠve des Deux Moutiers, 1 1160 AUDERGHEM
2020;116,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael 95, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 9 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;Code de la route;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;Code de la route;25.1.10ø;Jules Cockxstraat 9, 1160 AUDERGHEM
2020;116,00 ?;14-01-20;Stationnement;Fran‡ais;Code de la route;24.al.1;Waverse steenweg 1745, 1160 OUDERGEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1745, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Appelbloesemgaarde F22, 1160 OUDERGEM
2020;58,00 ?;14-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1745, 1160 AUDERGHEM
2020;350,00 ?;14-01-20;Administrative;Fran‡ais;AUDERGHEM-RGP;51 ter;Rue Emile Idiers F41, 1160 AUDERGHEM
2020;0,00 ?;14-01-20;Administrative;Fran‡ais;Code de la route;29;Avenue Joseph Chaudron 28, 1160 AUDERGHEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Tedescolaan 16, 1160 OUDERGEM
2020;58,00 ?;14-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Waterleli‰nlaan 4, 1160 OUDERGEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue des Paradisiers 24, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Paradisiers F2, 1160 AUDERGHEM
2020;116,00 ?;15-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Hertogendal F346, 1160 OUDERGEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre F1480, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1565, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers F1, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue du Vieux Moulin 55, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue de la SabliŠre F16, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Rue Emile Steeno 29, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 14, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Andr‚ Drouart 9/7/2020, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de l'Eglise St-Julien 18, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de l'Eglise St-Julien 18, 1160 AUDERGHEM
2020;116,00 ?;15-01-20;Stationnement;Fran‡ais;Code de la route;24.al.1.4ø;Rue Valduc 40, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Joseph Chaudronlaan, 115 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Square du Sacr‚-Coeur 2, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Jean Van Horenbeeck, F 168 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Henri de BrouckŠrelaan 112, 1160 OUDERGEM
2020;116,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de l'Eglise St-Julien 20, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1414, 1160 AUDERGHEM
2020;58,00 ?;15-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Chauss‚e de Wavre 1430, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue G. E. Lebon PKG F6, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Square Baron Robert Hankar 4, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;St-Juliaanskerklaan 1, 1160 OUDERGEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Andr‚ Drouart F38, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4 + 23.1.1ø;Avenue Ginette Javaux 28, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de l'Eglise St-Julien 1, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1604, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1469, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;Code de la route;70.2.1.1ø;Waverse steenweg 1434, 1160 OUDERGEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue de la SabliŠre 2, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue de la SabliŠre 2, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.2.3ø;Emile Idiersstraat F41, 1160 OUDERGEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;Code de la route;70.2.1.1ø;Rue Emile Idiers 1, 1160 AUDERGHEM
2020;116,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain Lukoil, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Pr‚ des Agneaux 1A, 1160 AUDERGHEM
2020;116,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Charles Dierickx 6, 1160 AUDERGHEM
2020;58,00 ?;16-01-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Waverse steenweg 1745, 1160 OUDERGEM
2020;116,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Thomas Balis F 4, 1160 AUDERGHEM
2020;116,00 ?;16-01-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue du Vieux Moulin, 112 1160 AUDERGHEM
